,recommend_to_a_friend,review_text
21902,True,qualidade mediana esperava mais mas cumpre o que propõe
21903,False,o produto ainda não chegou no cep de destino por isso avalio assim
21904,False,no primeiro uso a cinta rasgou por dentro e esticou muito não consegui usar nem por  minutos péssima qualidade
21905,True,produto de qualidade ótima aceitação pelos clientes
21906,True,produto excelente custo e benefício incomparável
21907,True,achei ótimo a entrega foi no prazo e o produto veio direito muito bom o colchão e num preço excelente
21908,True,estou viajando e ainda não usei o produto quando chegar e usar posso avaliar corretamente
21909,True,pensei que impermeabilização couro por tanto não está me servindo
21910,False,este produto não atende ao seu propósitomuito ruim as laterais abrem com facilidade qualquer vento abre estas laterais não recomendo este produto muito ruim
21911,False,pois estou arrependida de ter comprado nesse site pois não consigo entrar em contato
21912,True,vale o custo benefício e os celulares asus costumam ser bem fortes
21913,False,produto veio com defeito no hd estou aguardando contato para efetuar troca do produto
21914,True,obrigada pelo produto chegou no dia certinho minha filha amou
21915,True,ferramenta excelente cumpre o que promete e não deixa a desejar  mão na roda
21916,False,descrição fala que é  algodão mais não é material  parece capa para coxão e não lençol não recomendo
21917,True,otimo produto bem embalado entrega bem antes do prazo
21918,False,produto informa que é  algodão mais não é  propaganda enganosa parece capa para coxão e não lençol não recomendo
21919,True,entrega super rápida como sempre  meu filho amou o jogo
21920,True,demorei comprar pq estava sem condições mais essa panela é mega maravilhosa
21921,True,produto chegou em perfeitas condições a câmera é linda e é mais que suficiente pra quem tá começando a mexer com fotografia o zoom é surreal e a qualidade da imagem é incrível
21922,True,o quadro é excelente eu amei é como na discrição do produto perfeito
21923,False,produto informa que é  algodão mais não é  propaganda enganosa parece capa para coxão e não lençol não recomendo
21924,True,americanas sempre entrega dentro do prazo produto muito bom
21925,True,ótimo jogo meu namorado adorou está jogando bastante
21926,False,as informações sobre as características dos produtos do kit tamanho etc não estão em primeiro plano  a bolsa é de péssima qualidade
21927,True,gostei muito do aparelho é sóbrio rápido e desempenha bem o que é esperado dele facebook whatsapp e alguns jogos não muito pesados
21928,True,compra realizada na empresa master tronic produto entregue antes do prazo o produto vem embalado e lacrado com serial para registro no site da sandisk onde foi comprovada a autenticidade e dentro da embalagem vem ainda um serial para  ano de assinatura gratuita do rescue pro de luxe para back up show de bola pesquisei muito antes de comprar por conta de produtos falsificados vendidos na internet o barato acaba caro confiei na americanas e na master tronic e não me arrependi produto e loja 
21929,False,é um total despropósito o que essa empresa está fazendo comigo estou só esperando resposta do meu advogado não recebi o aparelho até hoje 
21930,False,a prancha esquenta só um lado outro nao  comprei o modelador azul que tava mais caro do que o preto por que seria a mesma marca da chapinha veio outro mais barato e não consigo fala no telefones infelizmente primeira vez que comprei na americanas e já aconteceu isso não compro mais e já reclamei no reclame aqui
21931,True,aparelo muito bom diz a minha esposa pq foi de presente a ela enquanto eh novo eh otimo satisfeito
21932,True,eu adorei pois é muito prátivo  super recomendo pra quem quiser compra vale muito a pena
21933,True,achei um único problema as alças deveriam ser alcochoadas
21934,True,vocês estão de parabéns e foi mt bom compras a vocês
21935,True,recomendo a todos  tudo como no combinado entrgue antes da data
21936,True,ótimo produto recomendo a quem queira adquirir
21937,True,fogão muito bom forno espaçosoemfim recomendo sem duvidas
21938,False,comprei em dezembro e não recebi já estou pagando nem nota fiscal expediram ainda uma vergonha esse marketplace
21939,True,lojas americanas sou criente a muito tempo todas as compras que ja  fiz nem uma foi devolvida atendimento de primeira  qualidade americanas a loja que eu compro mais sem mais
21940,False,compra realizada  de novembro  até hoje a americanas não entregou o produto ligo para o sac todos os dias e eles jogam a culpa na transportadora muito insatisfeita já paguei a  parcela e nada do guarda roupa chegar  pedido 
21941,True,pra quem quer produtos bons baratos liberados veganos e cruelty free esses são perfeitos já comecei a usar no cronograma capilar e to amando chegaram antes da data prevista devidamente embalados
21942,True,produto de acordo com o site entrega no prazo estipulado
21943,True,um  produto bommas deveria ficar mais gelado mas vale a   pena
21944,True,produto muito bom deixa o cabelo bem soltinho e tem um cheiro maravilhoso
21945,True,produto bom porem decepcionado por vir sem a fita de impressão e os papeis deveria vir junto ao menos um kit não está claro no anuncio que tem de comprar o primeiro kit separado
21946,True,apesar do controle não ser da marca lg como está na foto ele funciona bem
21947,True,surpreendeu pela qualidade  e como sempre chegou antes do prazo parabéns
21948,False,olá comprei a caixa e veio com  w invés de  também sem bluetooth o que poderia fazer quero resposta
21949,True,o produto atendeu plenamente minhas expectativas o serviço de entrega pelos correios deixou a desejar além de não cumprir o prazo de entrega inicialmente previsto após a primeira tentativa de entrega em um domingo levaram mais  dias para nova tentativa e efetiva entrega isso sem contar duas visitas que fiz à sede dos correios sem sucesso
21950,True,ainda nao recebi meu produto  estou no aguardo super ansioso 
21951,False,recebi o produto dentro do prazo abri e estava funcionando fui viajar sozinha com minha filha e ela foi assistindo o dvd quando chegamos parou de funcionarachei que tinha acabado a bateria coloquei para carregar mas não ligou mais tentei o carregador de carro mas tbm não funcionou  frustração total além disso fiquei na mão na volta da viagem com minha filha pequena pois estavamos somente eu e ela e minha idéia era ela se distrair com o dvd abri uma ocorrência na empresa e deixei na assistência técnica na segundafeira passada  dia  até agora sem retorno não recomendo
21952,True,bom preço nada mais faz sentido que eu pague bem menos do que você quer de presente
21953,True,bom eu curtir muito o smartphone que é muitíssimo leve pequeno e bem satisfatório câmera excelente comprei p minha companheira apesar dela não ter gostado  muito não sei porquê motivo mas é algo irrelevante  excelente aparelho
21954,False,eu enviei uma mensagem a americanas informando que desejo fazer a troca pois o produto esta com problemas mas não tive retorno sendo assim terei que registrar no site do reclame aquiprocon
21955,True,recomendo pois o produto é excelente sem falar da rapidez da entrega
21956,True,muito feliz e meu filho mais feliz aindapois ver o sorriso no rostinho dele não tem preço
21957,False,o produto nao vem em embalagem original simplismente foi enviado uma gota de uma base qualquer em um micro potinho sendo que conheco a base e a mesma enviada nao se trata da dermacol original paguei pelo produto e frete p receber uma gotinha d uma base qq nao comprem pois fui enganada
21958,True,equipamento simples porém  bem robusto com todas as características de um bom aparelho celular fácil manejo integrase com a plataforma google dando um ambiente completo para as minhas necessidades foi muito fácil configurar alem disto por um preço extremamente convidativo
21959,True,boa tarde olha eu ja comprei varias coisas e veio certo no prazo to tempo certinho porem nessa ultima compra o berço veio na cor toda branca sendo que era para vir com o detalhe de madeira marrom
21960,True,gostei muito o prazo de entrega foi muito bom o produto chegou em perfeita condições e o preço final imbatível
21961,True,jogo muito ótimo bem feito com gráfico bons e inclui mais personagens legais i vários senário da hora
21962,True,samsung já é ótima com precinho bom então      adooooro  
21963,True,o aparelho está dentro das conformidade apesar dele precisar de mais  de memória ram e a camera ser um pouco melhor o viber  tem uma excelente câmera sendo um pouco melhor nesse requisito comparado ao moto   o aparelho por algum motivo está apresentando alguns bugs o aparelho mantenho sempre atualizado fora isso não tenho o que reclamar do aparelho  obrigado
21964,True,muito bomsatisfeitocom produto e prazo de entrega
21965,True,o produto foi entregue perfeitamente é ótimo e a entrega foi super eficiente chegou bem antes do prazo previsto mesmo sendo período de natal
